State Postal Code,State FIPS,District ID Number,School District Name,County Names,County FIPS
SD,46,40860,Langford School District 45-5,Brown County,013
SD,46,40860,Langford School District 45-5,Day County,037
SD,46,40860,Langford School District 45-5,Marshall County,091
SD,46,41300,Lead-Deadwood School District 40-1,Lawrence County,081
SD,46,41520,Lemmon School District 52-4,Corson County,031
SD,46,41520,Lemmon School District 52-4,Perkins County,105
SD,46,41520,Lemmon School District 52-4,Ziebach County,137
SD,46,41550,Lennox School District 41-4,Lincoln County,083
SD,46,41550,Lennox School District 41-4,Minnehaha County,099
SD,46,41550,Lennox School District 41-4,Turner County,125
SD,46,41640,Leola School District 44-2,McPherson County,089
SD,46,44770,Lyman School District 42-1,Lyman County,085
SD,46,39600,Madison Central School District 39-2,Lake County,079
SD,46,39600,Madison Central School District 39-2,McCook County,087
SD,46,45450,Marion School District 60-3,McCook County,087
SD,46,45450,Marion School District 60-3,Turner County,125
SD,46,01026,McCook Central School District 43-7,Lake County,079
SD,46,01026,McCook Central School District 43-7,McCook County,087
SD,46,01026,McCook Central School District 43-7,Miner County,097
SD,46,46260,McIntosh School District 15-1,Corson County,031
SD,46,46380,McLaughlin School District 15-2,Corson County,031
SD,46,69930,Meade School District 46-1,Lawrence County,081
SD,46,69930,Meade School District 46-1,Meade County,093
SD,46,47100,Menno School District 33-2,Hutchinson County,067
SD,46,47100,Menno School District 33-2,Turner County,125
SD,46,47100,Menno School District 33-2,Yankton County,135
SD,46,00002,Milbank School District 25-4,Deuel County,039
SD,46,00002,Milbank School District 25-4,Grant County,051
SD,46,00002,Milbank School District 25-4,Roberts County,109
SD,46,47942,Miller Area School District 29-4,Beadle County,005
SD,46,47942,Miller Area School District 29-4,Buffalo County,017
SD,46,47942,Miller Area School District 29-4,Hand County,059
SD,46,47942,Miller Area School District 29-4,Hyde County,069
SD,46,48390,Mitchell School District 17-2,Davison County,035
SD,46,48390,Mitchell School District 17-2,Hanson County,061
SD,46,80441,Mobridge-Pollock School District 62-6,Campbell County,021
SD,46,80441,Mobridge-Pollock School District 62-6,Walworth County,129
SD,46,48780,Montrose School District 43-2,McCook County,087
SD,46,48780,Montrose School District 43-2,Minnehaha County,099
SD,46,49650,Mount Vernon School District 17-3,Aurora County,003
SD,46,49650,Mount Vernon School District 17-3,Davison County,035
SD,46,49650,Mount Vernon School District 17-3,Sanborn County,111
SD,46,50670,New Underwood School District 51-3,Meade County,093
SD,46,50670,New Underwood School District 51-3,Pennington County,103
SD,46,50850,Newell School District 09-2,Butte County,019
SD,46,50850,Newell School District 09-2,Meade County,093
SD,46,51750,Northwestern Area School District 56-7,Brown County,013
SD,46,51750,Northwestern Area School District 56-7,Edmunds County,045
SD,46,51750,Northwestern Area School District 56-7,Faulk County,049
SD,46,51750,Northwestern Area School District 56-7,Spink County,115
SD,46,52770,Oelrichs School District 23-3,Fall River County,047
SD,46,65460,Oglala Lakota County School District 65-1,Oglala Lakota County,102
SD,46,01027,Oldham-Ramona School District 39-5,Kingsbury County,077
SD,46,01027,Oldham-Ramona School District 39-5,Lake County,079
SD,46,01027,Oldham-Ramona School District 39-5,Miner County,097
SD,46,54270,Parker School District 60-4,McCook County,087
SD,46,54270,Parker School District 60-4,Minnehaha County,099
SD,46,54270,Parker School District 60-4,Turner County,125
SD,46,54300,Parkston School District 33-3,Davison County,035
SD,46,54300,Parkston School District 33-3,Douglas County,043
SD,46,54300,Parkston School District 33-3,Hanson County,061
SD,46,54300,Parkston School District 33-3,Hutchinson County,067
SD,46,55260,Pierre School District 32-2,Hughes County,065
SD,46,55710,Plankinton School District 01-1,Aurora County,003
SD,46,55710,Plankinton School District 01-1,Davison County,035
SD,46,80438,Platte-Geddes School District 11-5,Aurora County,003
SD,46,80438,Platte-Geddes School District 11-5,Brule County,015
SD,46,80438,Platte-Geddes School District 11-5,Charles Mix County,023
SD,46,80438,Platte-Geddes School District 11-5,Douglas County,043
SD,46,59820,Rapid City School District 51-4,Meade County,093
SD,46,59820,Rapid City School District 51-4,Pennington County,103
SD,46,60450,Redfield School District 56-4,Faulk County,049
SD,46,60450,Redfield School District 56-4,Hand County,059
SD,46,60450,Redfield School District 56-4,Spink County,115
SD,46,63360,Rosholt School District 54-4,Roberts County,109
SD,46,64140,Rutland School District 39-4,Lake County,079
SD,46,64140,Rutland School District 39-4,Moody County,101
SD,46,03932,Sanborn Central School District 55-5,Davison County,035
SD,46,03932,Sanborn Central School District 55-5,Miner County,097
SD,46,03932,Sanborn Central School District 55-5,Sanborn County,111
SD,46,65180,Scotland School District 04-3,Bon Homme County,009
SD,46,65180,Scotland School District 04-3,Hutchinson County,067
SD,46,65180,Scotland School District 04-3,Yankton County,135
SD,46,01028,Selby School District 62-5,Campbell County,021
SD,46,01028,Selby School District 62-5,Walworth County,129
SD,46,66270,Sioux Falls School District 49-5,Lincoln County,083
SD,46,66270,Sioux Falls School District 49-5,Minnehaha County,099
SD,46,66300,Sioux Valley School District 05-5,Brookings County,011
SD,46,66300,Sioux Valley School District 05-5,Lake County,079
SD,46,66300,Sioux Valley School District 05-5,Moody County,101
SD,46,00053,Sisseton School District 54-2,Marshall County,091
SD,46,00053,Sisseton School District 54-2,Roberts County,109
SD,46,75600,Smee School District 15-3,Corson County,031
SD,46,07670,South Central School District 26-5,Gregory County,053
SD,46,66930,Spearfish School District 40-2,Butte County,019
SD,46,66930,Spearfish School District 40-2,Lawrence County,081
SD,46,24850,Stanley County School District 57-1,Stanley County,117
SD,46,70140,Summit School District 54-6,Grant County,051
SD,46,70140,Summit School District 54-6,Roberts County,109
SD,46,00052,Tea Area School District 41-5,Lincoln County,083
SD,46,00052,Tea Area School District 41-5,Minnehaha County,099
SD,46,71880,Timber Lake School District 20-3,Corson County,031
SD,46,71880,Timber Lake School District 20-3,Dewey County,041
SD,46,71880,Timber Lake School District 20-3,Ziebach County,137
SD,46,72090,Todd County School District 66-1,Todd County,121
SD,46,44940,Tri-Valley School District 49-6,Minnehaha County,099
SD,46,72450,Tripp-Delmont School District 33-5,Bon Homme County,009
SD,46,72450,Tripp-Delmont School District 33-5,Charles Mix County,023
SD,46,72450,Tripp-Delmont School District 33-5,Douglas County,043
SD,46,72450,Tripp-Delmont School District 33-5,Hutchinson County,067
SD,46,74370,Vermillion School District 13-1,Clay County,027
SD,46,74370,Vermillion School District 13-1,Union County,127
SD,46,74520,Viborg Hurley School District 60-6,Clay County,027
SD,46,74520,Viborg Hurley School District 60-6,Turner County,125
SD,46,74520,Viborg Hurley School District 60-6,Yankton County,135
SD,46,75420,Wagner School District 11-4,Charles Mix County,023
SD,46,75660,Wall School District 51-5,Meade County,093
SD,46,75660,Wall School District 51-5,Pennington County,103
SD,46,76020,Warner School District 06-5,Brown County,013
SD,46,76020,Warner School District 06-5,Edmunds County,045
SD,46,76020,Warner School District 06-5,Spink County,115
SD,46,76620,Watertown School District 14-4,Codington County,029
SD,46,76620,Watertown School District 14-4,Deuel County,039
SD,46,76620,Watertown School District 14-4,Grant County,051
SD,46,76620,Watertown School District 14-4,Hamlin County,057
SD,46,76680,Waubay School District 18-3,Day County,037
SD,46,76680,Waubay School District 18-3,Grant County,051
SD,46,76680,Waubay School District 18-3,Roberts County,109
SD,46,76740,Waverly School District 14-5,Codington County,029
SD,46,76740,Waverly School District 14-5,Day County,037
SD,46,76740,Waverly School District 14-5,Deuel County,039
SD,46,76740,Waverly School District 14-5,Grant County,051
SD,46,76740,Waverly School District 14-5,Hamlin County,057
SD,46,76990,Webster School District 18-5,Clark County,025
SD,46,76990,Webster School District 18-5,Codington County,029
SD,46,76990,Webster School District 18-5,Day County,037
SD,46,76990,Webster School District 18-5,Marshall County,091
SD,46,77460,Wessington Springs School District 36-2,Aurora County,003
SD,46,77460,Wessington Springs School District 36-2,Beadle County,005
SD,46,77460,Wessington Springs School District 36-2,Brule County,015
SD,46,77460,Wessington Springs School District 36-2,Buffalo County,017
SD,46,77460,Wessington Springs School District 36-2,Jerauld County,073
SD,46,77460,Wessington Springs School District 36-2,Sanborn County,111
SD,46,31710,West Central School District 49-7,McCook County,087
SD,46,31710,West Central School District 49-7,Minnehaha County,099
SD,46,78510,White Lake School District 01-3,Aurora County,003
SD,46,78510,White Lake School District 01-3,Brule County,015
SD,46,78570,White River School District 47-1,Mellette County,095
SD,46,79350,Willow Lake School District 12-3,Beadle County,005
SD,46,79350,Willow Lake School District 12-3,Clark County,025
SD,46,79350,Willow Lake School District 12-3,Kingsbury County,077
SD,46,79350,Willow Lake School District 12-3,Spink County,115
SD,46,00003,Wilmot School District 54-7,Grant County,051
SD,46,00003,Wilmot School District 54-7,Roberts County,109
SD,46,79710,Winner School District 59-2,Lyman County,085
SD,46,79710,Winner School District 59-2,Tripp County,123
SD,46,80100,Wolsey-Wessington School District 02-6,Beadle County,005
SD,46,80100,Wolsey-Wessington School District 02-6,Hand County,059
SD,46,80190,Woonsocket School District 55-4,Jerauld County,073
SD,46,80190,Woonsocket School District 55-4,Sanborn County,111
SD,46,80430,Yankton School District 63-3,Yankton County,135
TN,47,00030,Alamo City School District,Crockett County,033
TN,47,00060,Alcoa City School District,Blount County,009
TN,47,00090,Anderson County School District,Anderson County,001
TN,47,00152,Arlington Community School District,Shelby County,157
TN,47,00120,Athens City Schools,McMinn County,107
TN,47,00153,Bartlett City School District,Shelby County,157
TN,47,00180,Bedford County School District,Bedford County,003
TN,47,00210,Bells City School District,Crockett County,033
TN,47,00240,Benton County School District,Benton County,005
TN,47,00270,Bledsoe County School District,Bledsoe County,007
TN,47,00300,Blount County School District,Blount County,009
TN,47,01390,Bradford Special School District,Gibson County,053
TN,47,00330,Bradley County School District,Bradley County,011
TN,47,00360,Bristol City School District,Sullivan County,163
TN,47,00420,Campbell County School District,Campbell County,013
TN,47,00450,Cannon County School District,Cannon County,015
TN,47,00510,Carter County School District,Carter County,019
TN,47,00570,Cheatham County School District,Cheatham County,021
TN,47,00600,Chester County School District,Chester County,023
TN,47,00630,Claiborne County School District,Claiborne County,025
TN,47,03030,Clarksville-Montgomery County School System,Montgomery County,125
TN,47,00660,Clay County School District,Clay County,027
TN,47,00690,Cleveland City School District,Bradley County,011
TN,47,00720,Clinton City School District,Anderson County,001
TN,47,00750,Cocke County School District,Cocke County,029
TN,47,00780,Coffee County School District,Coffee County,031
TN,47,00149,Collierville School District,Shelby County,157
TN,47,00850,Crockett County School District,Crockett County,033
TN,47,00900,Cumberland County School District,Cumberland County,035
TN,47,00930,Dayton City Elementary School District,Rhea County,143
TN,47,00990,DeKalb County School District,DeKalb County,041
TN,47,00960,Decatur County School District,Decatur County,039
TN,47,01020,Dickson County School District,Dickson County,043
TN,47,01050,Dyer County School District,Dyer County,045
TN,47,01080,Dyersburg City School District,Dyer County,045
